912828VP Govt,912828VP2,2,7/31/20,102.2890625,1.5401958,1/31/15,7/31/15,11,1.540196,4.941213001,5/19/15
912828NT Govt,912828NT3,2.625,8/15/20,105.3828125,1.5517924,2/15/15,8/15/15,11,1.551792,4.911758815,5/19/15
912810EG Govt,912810EG9,8.75,8/15/20,136.4921875,1.4882219,2/15/15,8/15/15,11,1.488222,4.39790132,5/19/15
912828VV Govt,912828VV9,2.125,8/31/20,102.8125,1.567954,2/28/15,8/31/15,11,1.567954,5.007403599,5/19/15
912828VZ Govt,912828VZ0,2,9/30/20,102.125,1.5851982,3/31/15,9/30/15,11,1.585198,5.105296054,5/19/15
912828WC Govt,912828WC0,1.75,10/31/20,100.703125,1.6146056,4/30/15,10/31/15,11,1.614606,5.216958118,5/19/15
912828PC Govt,912828PC8,2.625,11/15/20,105.265625,1.6185774,5/15/15,11/15/15,11,1.618577,5.157093837,5/19/15
912828A4 Govt,912828A42,2,11/30/20,101.9375,1.6323017,11/30/14,5/31/15,12,1.632302,5.220846759,5/19/15
912828A8 Govt,912828A83,2.375,12/31/20,103.875,1.649554,12/31/14,6/30/15,12,1.649554,5.252754163,5/19/15
912828B5 Govt,912828B58,2.125,1/31/21,102.4375,1.6747736,1/31/15,7/31/15,12,1.674774,5.371834879,5/19/15
912828PX Govt,912828PX2,3.625,2/15/21,110.6953125,1.6642193,2/15/15,8/15/15,12,1.664219,5.223833042,5/19/15
912810EH Govt,912810EH7,7.875,2/15/21,134.3125,1.5976201,2/15/15,8/15/15,12,1.59762,4.818340389,5/19/15
912828B9 Govt,912828B90,2,2/28/21,101.703125,1.6894244,2/28/15,8/31/15,12,1.689424,5.469859967,5/19/15
912828C5 Govt,912828C57,2.25,3/31/21,103,1.7101572,3/31/15,9/30/15,12,1.710157,5.518871539,5/19/15
912828WG Govt,912828WG1,2.25,4/30/21,102.9453125,1.726777,4/30/15,10/31/15,12,1.726777,5.600919602,5/19/15
912828QN Govt,912828QN3,3.125,5/15/21,107.890625,1.7322666,5/15/15,11/15/15,12,1.732267,5.528681848,5/19/15
912810EJ Govt,912810EJ3,8.125,5/15/21,136.578125,1.6795983,5/15/15,11/15/15,12,1.679598,5.042686148,5/19/15
912828WN Govt,912828WN6,2,5/31/21,101.4453125,1.7464976,11/30/14,5/31/15,13,1.746498,5.664076468,5/19/15
912828WR Govt,912828WR7,2.125,6/30/21,102.0859375,1.7635706,12/31/14,6/30/15,13,1.763571,5.726754881,5/19/15
912828WY Govt,912828WY2,2.25,7/31/21,102.7421875,1.7807953,1/31/15,7/31/15,13,1.780795,5.792286924,5/19/15
912810EK Govt,912810EK0,8.125,8/15/21,137.8359375,1.7089447,2/15/15,8/15/15,13,1.708945,5.149751172,5/19/15
912828RC Govt,912828RC6,2.125,8/15/21,101.953125,1.7927208,2/15/15,8/15/15,13,1.792721,5.853397413,5/19/15
912828D7 Govt,912828D72,2,8/31/21,101.1796875,1.800381,2/28/15,8/31/15,13,1.800381,5.912961793,5/19/15
912828F2 Govt,912828F21,2.125,9/30/21,101.8671875,1.8129653,3/31/15,9/30/15,13,1.812965,5.976125316,5/19/15
912828F9 Govt,912828F96,2,10/31/21,101.0546875,1.8258101,4/30/15,10/31/15,13,1.82581,6.078365233,5/19/15
912810EL Govt,912810EL8,8,11/15/21,138.03125,1.77024,5/15/15,11/15/15,13,1.77024,5.404602967,5/19/15
912828RR Govt,912828RR3,2,11/15/21,101.078125,1.8230646,5/15/15,11/15/15,13,1.823065,6.119164708,5/19/15
912828G5 Govt,912828G53,1.875,11/30/21,100.2421875,1.8354487,11/30/14,5/31/15,14,1.835449,6.126333137,5/19/15
912828G8 Govt,912828G87,2.125,12/31/21,101.7421875,1.8439318,12/31/14,6/30/15,14,1.843932,6.162410232,5/19/15
912828H8 Govt,912828H86,1.5,1/31/22,97.6796875,1.8698558,1/31/15,7/31/15,14,1.869856,6.367712924,5/19/15
912828SF Govt,912828SF8,2,2/15/22,100.921875,1.8537491,2/15/15,8/15/15,14,1.853749,6.312538504,5/19/15
912828J4 Govt,912828J43,1.75,2/28/22,99.1953125,1.8767476,2/28/15,8/31/15,14,1.876748,6.399310897,5/19/15
912828J7 Govt,912828J76,1.75,3/31/22,99.1328125,1.8851176,3/31/15,9/30/15,14,1.885118,6.482690082,5/19/15
912828J4 Govt,912828J43,1.75,2/28/22,99.1953125,1.8767476,2/28/15,8/31/15,14,1.876748,6.399310897,5/19/15
912828J7 Govt,912828J76,1.75,3/31/22,99.1328125,1.8851176,3/31/15,9/30/15,14,1.885118,6.482690082,5/19/15
912828WZ Govt,912828WZ9,1.75,4/30/22,99.0859375,1.8909433,4/30/15,10/31/15,14,1.890943,6.564847294,5/19/15
912828SV Govt,912828SV3,1.75,5/15/22,99.1328125,1.8829891,5/15/15,11/15/15,14,1.882989,6.605733956,5/19/15
912810EM Govt,912810EM6,7.25,8/15/22,136.78125,1.8085316,2/15/15,8/15/15,15,1.808532,5.928090429,5/19/15
912828TJ Govt,912828TJ9,1.625,8/15/22,98.015625,1.9196219,2/15/15,8/15/15,15,1.919622,6.829022613,5/19/15
912810EN Govt,912810EN4,7.625,11/15/22,140.40625,1.8274364,5/15/15,11/15/15,15,1.827436,6.130970559,5/19/15
912828TY Govt,912828TY6,1.625,11/15/22,97.765625,1.9470652,5/15/15,11/15/15,15,1.947065,7.074555276,5/19/15
912828UN Govt,912828UN8,2,2/15/23,100.2109375,1.9703221,2/15/15,8/15/15,16,1.970322,7.176397447,5/19/15
912810EP Govt,912810EP9,7.125,2/15/23,137.5390625,1.890101,2/15/15,8/15/15,16,1.890101,6.281114943,5/19/15
912828VB Govt,912828VB3,1.75,5/15/23,98.03125,2.0180532,5/15/15,11/15/15,16,2.018053,7.482857221,5/19/15
912828VS Govt,912828VS6,2.5,8/15/23,103.6640625,2.0151223,2/15/15,8/15/15,17,2.015122,7.471218931,5/19/15
912810EQ Govt,912810EQ7,6.25,8/15/23,132.46875,1.9639019,2/15/15,8/15/15,17,1.963902,6.739814386,5/19/15
912828WE Govt,912828WE6,2.75,11/15/23,105.46875,2.0449611,5/15/15,11/15/15,17,2.044961,7.654513563,5/19/15
912828B6 Govt,912828B66,2.75,2/15/24,105.34375,2.078211,2/15/15,8/15/15,18,2.078211,7.808302989,5/19/15
912828WJ Govt,912828WJ5,2.5,5/15/24,103.1953125,2.1079144,5/15/15,11/15/15,18,2.107914,8.121253395,5/19/15
912828D5 Govt,912828D56,2.375,8/15/24,102.0390625,2.130604,2/15/15,8/15/15,19,2.130604,8.315442743,5/19/15
912810ES Govt,912810ES3,7.5,11/15/24,146.65625,2.0613791,5/15/15,11/15/15,19,2.061379,7.446023509,5/19/15
912828G3 Govt,912828G38,2.25,11/15/24,100.8046875,2.1557603,5/15/15,11/15/15,19,2.15576,8.599806068,5/19/15
912828J2 Govt,912828J27,2,2/15/25,98.5234375,2.1687879,2/15/15,8/15/15,20,2.168788,8.847588023,5/19/15
912810ET Govt,912810ET1,7.625,2/15/25,148.7578125,2.0721487,2/15/15,8/15/15,20,2.072149,7.492915623,5/19/15
912828XB Govt,912828XB1,2.125,5/15/25,99.6640625,2.1625606,5/15/15,11/15/15,20,2.162561,9.048666424,5/19/15
912810EV Govt,912810EV6,6.875,8/15/25,143.2265625,2.1501206,2/15/15,8/15/15,21,2.150121,7.925770854,5/19/15
912810EW Govt,912810EW4,6,2/15/26,136.2265625,2.1957541,2/15/15,8/15/15,22,2.195754,8.413445396,5/19/15
912810EX Govt,912810EX2,6.75,8/15/26,144.8125,2.2229485,2/15/15,8/15/15,23,2.222948,8.556599032,5/19/15
912810EY Govt,912810EY0,6.5,11/15/26,142.734375,2.2566011,5/15/15,11/15/15,23,2.256601,8.852123201,5/19/15
912810EZ Govt,912810EZ7,6.625,2/15/27,144.609375,2.2744666,2/15/15,8/15/15,24,2.274467,8.877643227,5/19/15
912810FA Govt,912810FA1,6.375,8/15/27,143.078125,2.3139239,2/15/15,8/15/15,25,2.313924,9.228437732,5/19/15
912810FB Govt,912810FB9,6.125,11/15/27,140.96875,2.3261654,5/15/15,11/15/15,25,2.326165,9.53536187,5/19/15
912810FE Govt,912810FE3,5.5,8/15/28,135.0390625,2.3961545,2/15/15,8/15/15,27,2.396154,10.05013338,5/19/15
912810FF Govt,912810FF0,5.25,11/15/28,132.3515625,2.4238479,5/15/15,11/15/15,27,2.423848,10.37036587,5/19/15
912810FG Govt,912810FG8,5.25,2/15/29,132.5234375,2.4483721,2/15/15,8/15/15,28,2.448372,10.41756596,5/19/15
912810FJ Govt,912810FJ2,6.125,8/15/29,143.734375,2.4648768,2/15/15,8/15/15,29,2.464877,10.42134549,5/19/15
912810FM Govt,912810FM5,6.25,5/15/30,146.609375,2.5018369,5/15/15,11/15/15,30,2.501837,10.89778934,5/19/15
912810FP Govt,912810FP8,5.375,2/15/31,136.6328125,2.5375659,2/15/15,8/15/15,32,2.537566,11.4937278,5/19/15
912810FT Govt,912810FT0,4.5,2/15/36,128.3203125,2.7065634,2/15/15,8/15/15,42,2.706563,14.47778267,5/19/15
912810PT Govt,912810PT9,4.75,2/15/37,132.421875,2.7572822,2/15/15,8/15/15,44,2.757282,14.78328583,5/19/15
912810PU Govt,912810PU6,5,5/15/37,136.9140625,2.7513467,5/15/15,11/15/15,44,2.751347,14.88610094,5/19/15
912810PW Govt,912810PW2,4.375,2/15/38,125.84375,2.8265801,2/15/15,8/15/15,46,2.82658,15.45557705,5/19/15
912810PX Govt,912810PX0,4.5,5/15/38,127.890625,2.839688,5/15/15,11/15/15,46,2.839688,15.60825838,5/19/15
912810QA Govt,912810QA9,3.5,2/15/39,110.3046875,2.896578,2/15/15,8/15/15,48,2.896578,16.58407132,5/19/15
912810QB Govt,912810QB7,4.25,5/15/39,123.4296875,2.8892729,5/15/15,11/15/15,48,2.889273,16.21113385,5/19/15
912810QC Govt,912810QC5,4.5,8/15/39,127.9921875,2.8864177,2/15/15,8/15/15,49,2.886418,16.00955479,5/19/15
912810QD Govt,912810QD3,4.375,11/15/39,125.8203125,2.8956659,5/15/15,11/15/15,49,2.895666,16.3389086,5/19/15
912810QE Govt,912810QE1,4.625,2/15/40,130.4609375,2.8925124,2/15/15,8/15/15,50,2.892512,16.13611499,5/19/15
912810QH Govt,912810QH4,4.375,5/15/40,126.0546875,2.9017963,5/15/15,11/15/15,50,2.901796,16.55494384,5/19/15
912810QK Govt,912810QK7,3.875,8/15/40,117.046875,2.9160311,2/15/15,8/15/15,51,2.916031,16.92213871,5/19/15
912810QL Govt,912810QL5,4.25,11/15/40,124.0078125,2.9095299,5/15/15,11/15/15,51,2.90953,16.86256149,5/19/15
912810QN Govt,912810QN1,4.75,2/15/41,133.5625,2.8920407,2/15/15,8/15/15,52,2.892041,16.47568293,5/19/15
912810QQ Govt,912810QQ4,4.375,5/15/41,126.8203125,2.8987926,5/15/15,11/15/15,52,2.898793,16.98935593,5/19/15
912810QS Govt,912810QS0,3.75,8/15/41,115.3125,2.9112848,2/15/15,8/15/15,53,2.911285,17.47956564,5/19/15
912810QT Govt,912810QT8,3.125,11/15/41,103.46875,2.9356757,5/15/15,11/15/15,53,2.935676,18.35860588,5/19/15
912810QU Govt,912810QU5,3.125,2/15/42,103.296875,2.9458337,2/15/15,8/15/15,54,2.945834,18.33044251,5/19/15
912810QW Govt,912810QW1,3,5/15/42,100.75,2.959444,5/15/15,11/15/15,54,2.959444,18.71591995,5/19/15
912810QX Govt,912810QX9,2.75,8/15/42,95.796875,2.9761365,2/15/15,8/15/15,55,2.976137,19.01068304,5/19/15
912810QY Govt,912810QY7,2.75,11/15/42,95.7265625,2.9787794,5/15/15,11/15/15,55,2.978779,19.25434333,5/19/15
912810QZ Govt,912810QZ4,3.125,2/15/43,102.953125,2.967887,2/15/15,8/15/15,56,2.967887,18.75252714,5/19/15
912810RB Govt,912810RB6,2.875,5/15/43,98.125,2.9741549,5/15/15,11/15/15,56,2.974155,19.31353347,5/19/15
912810RC Govt,912810RC4,3.625,8/15/43,112.921875,2.9475632,2/15/15,8/15/15,57,2.947563,18.41926458,5/19/15
912810RD Govt,912810RD2,3.75,11/15/43,115.5,2.9426013,5/15/15,11/15/15,57,2.942601,18.5427168,5/19/15
912810RE Govt,912810RE0,3.625,2/15/44,112.9921875,2.9511858,2/15/15,8/15/15,58,2.951186,18.62070749,5/19/15
912810RG Govt,912810RG5,3.375,5/15/44,108.046875,2.9595769,5/15/15,11/15/15,58,2.959577,19.13394926,5/19/15
912810RH Govt,912810RH3,3.125,8/15/44,103.109375,2.9651068,2/15/15,8/15/15,59,2.965107,19.39373204,5/19/15
912810RJ Govt,912810RJ9,3,11/15/44,100.6796875,2.9652518,5/15/15,11/15/15,59,2.965252,19.80383245,5/19/15
912810RK Govt,912810RK6,2.5,2/15/45,90.7109375,2.9725059,2/15/15,8/15/15,60,2.972506,20.5162678,5/19/15
912810RM Govt,912810RM2,3,5/15/45,100.8828125,2.9553995,5/15/15,11/15/15,60,2.955399,20.02381212,5/19/15
